m,n,beta,d,b_batch,seed,gap
100,2950,0.25,2,1,42699,2.5
100,2950,0.25,2,1,57975,2.5
100,2950,0.25,2,1,32146,2.5
100,2950,0.5,2,1,42,2.5
100,2950,0.5,2,1,67,2.5
100,2950,0.5,2,1,77,2.5
100,2950,0.5,2,1,69,3.5
100,2950,0.5,2,1,13,2.5
100,2950,0.5,2,1,28430,1.5
100,2950,0.5,2,1,44015,2.5
100,2950,0.5,2,1,42699,2.5
100,2950,0.5,2,1,57975,1.5
100,2950,0.5,2,1,32146,1.5
100,2950,0.75,2,1,42,2.5
100,2950,0.75,2,1,67,1.5
100,2950,0.75,2,1,77,1.5
100,2950,0.75,2,1,69,1.5
100,2950,0.75,2,1,13,2.5
100,2950,0.75,2,1,28430,2.5
100,2950,0.75,2,1,44015,1.5
100,2950,0.75,2,1,42699,1.5
100,2950,0.75,2,1,57975,2.5
100,2950,0.75,2,1,32146,1.5
100,2950,1.0,2,1,42,2.5
100,2950,1.0,2,1,67,2.5
100,2950,1.0,2,1,77,2.5
100,2950,1.0,2,1,69,1.5
100,2950,1.0,2,1,13,1.5
100,2950,1.0,2,1,28430,1.5
100,2950,1.0,2,1,44015,1.5
100,2950,1.0,2,1,42699,1.5
100,2950,1.0,2,1,57975,1.5
100,2950,1.0,2,1,32146,1.5
100,3000,0.0,2,1,42,3.0
100,3000,0.0,2,1,67,3.0
100,3000,0.0,2,1,77,3.0
100,3000,0.0,2,1,69,2.0
100,3000,0.0,2,1,13,3.0
100,3000,0.0,2,1,28430,4.0
100,3000,0.0,2,1,44015,3.0
100,3000,0.0,2,1,42699,3.0
100,3000,0.0,2,1,57975,4.0
100,3000,0.0,2,1,32146,3.0
100,3000,0.25,2,1,42,3.0
100,3000,0.25,2,1,67,2.0
100,3000,0.25,2,1,77,3.0
100,3000,0.25,2,1,69,2.0
100,3000,0.25,2,1,13,2.0
100,3000,0.25,2,1,28430,2.0
100,3000,0.25,2,1,44015,2.0
100,3000,0.25,2,1,42699,2.0
100,3000,0.25,2,1,57975,3.0
100,3000,0.25,2,1,32146,2.0
100,3000,0.5,2,1,42,2.0
100,3000,0.5,2,1,67,3.0
100,3000,0.5,2,1,77,2.0
100,3000,0.5,2,1,69,3.0
100,3000,0.5,2,1,13,2.0
100,3000,0.5,2,1,28430,3.0
100,3000,0.5,2,1,44015,2.0
100,3000,0.5,2,1,42699,2.0
100,3000,0.5,2,1,57975,2.0
100,3000,0.5,2,1,32146,2.0
100,3000,0.75,2,1,42,2.0
100,3000,0.75,2,1,67,2.0
100,3000,0.75,2,1,77,2.0
100,3000,0.75,2,1,69,2.0
100,3000,0.75,2,1,13,2.0
100,3000,0.75,2,1,28430,2.0
100,3000,0.75,2,1,44015,2.0
100,3000,0.75,2,1,42699,2.0
100,3000,0.75,2,1,57975,3.0
100,3000,0.75,2,1,32146,2.0
100,3000,1.0,2,1,42,2.0
100,3000,1.0,2,1,67,2.0
100,3000,1.0,2,1,77,2.0
100,3000,1.0,2,1,69,2.0
100,3000,1.0,2,1,13,2.0
100,3000,1.0,2,1,28430,2.0
100,3000,1.0,2,1,44015,2.0
100,3000,1.0,2,1,42699,1.0
100,3000,1.0,2,1,57975,2.0
100,3000,1.0,2,1,32146,2.0
100,3050,0.0,2,1,42,3.5
100,3050,0.0,2,1,67,2.5
100,3050,0.0,2,1,77,2.5
100,3050,0.0,2,1,69,1.5
100,3050,0.0,2,1,13,2.5
100,3050,0.0,2,1,28430,3.5
100,3050,0.0,2,1,44015,2.5
100,3050,0.0,2,1,42699,3.5
100,3050,0.0,2,1,57975,3.5
100,3050,0.0,2,1,32146,2.5
100,3050,0.25,2,1,42,2.5
100,3050,0.25,2,1,67,2.5
100,3050,0.25,2,1,77,2.5
100,3050,0.25,2,1,69,2.5
100,3050,0.25,2,1,13,2.5
100,3050,0.25,2,1,28430,2.5
100,3050,0.25,2,1,44015,2.5
100,3050,0.25,2,1,42699,2.5
100,3050,0.25,2,1,57975,3.5
100,3050,0.25,2,1,32146,2.5
100,3050,0.5,2,1,42,2.5
100,3050,0.5,2,1,67,2.5
100,3050,0.5,2,1,77,2.5
100,3050,0.5,2,1,69,2.5
100,3050,0.5,2,1,13,2.5
100,3050,0.5,2,1,28430,2.5
100,3050,0.5,2,1,44015,1.5
100,3050,0.5,2,1,42699,2.5
100,3050,0.5,2,1,57975,1.5
100,3050,0.5,2,1,32146,1.5
100,3050,0.75,2,1,42,1.5
100,3050,0.75,2,1,67,2.5
100,3050,0.75,2,1,77,1.5
100,3050,0.75,2,1,69,1.5
100,3050,0.75,2,1,13,1.5
100,3050,0.75,2,1,28430,2.5
100,3050,0.75,2,1,44015,1.5
100,3050,0.75,2,1,42699,2.5
100,3050,0.75,2,1,57975,3.5
100,3050,0.75,2,1,32146,1.5
100,3050,1.0,2,1,42,2.5
100,3050,1.0,2,1,67,1.5
100,3050,1.0,2,1,77,2.5
100,3050,1.0,2,1,69,1.5
100,3050,1.0,2,1,13,2.5
100,3050,1.0,2,1,28430,1.5
100,3050,1.0,2,1,44015,1.5
100,3050,1.0,2,1,42699,1.5
100,3050,1.0,2,1,57975,1.5
100,3050,1.0,2,1,32146,1.5
100,3100,0.0,2,1,42,4.0
100,3100,0.0,2,1,67,3.0
100,3100,0.0,2,1,77,3.0
100,3100,0.0,2,1,69,2.0
100,3100,0.0,2,1,13,4.0
100,3100,0.0,2,1,28430,4.0
100,3100,0.0,2,1,44015,3.0
100,3100,0.0,2,1,42699,4.0
100,3100,0.0,2,1,57975,3.0
100,3100,0.0,2,1,32146,3.0
100,3100,0.25,2,1,42,2.0
100,3100,0.25,2,1,67,2.0
100,3100,0.25,2,1,77,2.0
100,3100,0.25,2,1,69,2.0
100,3100,0.25,2,1,13,2.0
100,3100,0.25,2,1,28430,2.0
100,3100,0.25,2,1,44015,2.0
100,3100,0.25,2,1,42699,3.0
100,3100,0.25,2,1,57975,3.0
100,3100,0.25,2,1,32146,2.0
100,3100,0.5,2,1,42,2.0
100,3100,0.5,2,1,67,2.0
100,3100,0.5,2,1,77,3.0
100,3100,0.5,2,1,69,2.0
100,3100,0.5,2,1,13,2.0
100,3100,0.5,2,1,28430,2.0
100,3100,0.5,2,1,44015,2.0
100,3100,0.5,2,1,42699,2.0
100,3100,0.5,2,1,57975,3.0
100,3100,0.5,2,1,32146,2.0
100,3100,0.75,2,1,42,2.0
100,3100,0.75,2,1,67,2.0
100,3100,0.75,2,1,77,2.0
100,3100,0.75,2,1,69,2.0
100,3100,0.75,2,1,13,2.0
100,3100,0.75,2,1,28430,3.0
100,3100,0.75,2,1,44015,2.0
100,3100,0.75,2,1,42699,2.0
100,3100,0.75,2,1,57975,3.0
100,3100,0.75,2,1,32146,3.0
100,3100,1.0,2,1,42,2.0
100,3100,1.0,2,1,67,2.0
100,3100,1.0,2,1,77,2.0
100,3100,1.0,2,1,69,2.0
100,3100,1.0,2,1,13,2.0
100,3100,1.0,2,1,28430,2.0
100,3100,1.0,2,1,44015,2.0
100,3100,1.0,2,1,42699,2.0
100,3100,1.0,2,1,57975,2.0
100,3100,1.0,2,1,32146,2.0
100,3150,0.0,2,1,42,3.5
100,3150,0.0,2,1,67,2.5
100,3150,0.0,2,1,77,3.5
100,3150,0.0,2,1,69,2.5
100,3150,0.0,2,1,13,3.5
100,3150,0.0,2,1,28430,4.5
100,3150,0.0,2,1,44015,2.5
100,3150,0.0,2,1,42699,4.5
100,3150,0.0,2,1,57975,2.5
100,3150,0.0,2,1,32146,3.5
100,3150,0.25,2,1,42,2.5
100,3150,0.25,2,1,67,2.5
100,3150,0.25,2,1,77,2.5
100,3150,0.25,2,1,69,1.5
100,3150,0.25,2,1,13,2.5
100,3150,0.25,2,1,28430,2.5
100,3150,0.25,2,1,44015,2.5
100,3150,0.25,2,1,42699,2.5
100,3150,0.25,2,1,57975,2.5
100,3150,0.25,2,1,32146,1.5
100,3150,0.5,2,1,42,3.5
100,3150,0.5,2,1,67,2.5
100,3150,0.5,2,1,77,2.5
100,3150,0.5,2,1,69,2.5
100,3150,0.5,2,1,13,2.5
100,3150,0.5,2,1,28430,1.5
100,3150,0.5,2,1,44015,1.5
100,3150,0.5,2,1,42699,2.5
100,3150,0.5,2,1,57975,2.5
100,3150,0.5,2,1,32146,1.5
100,3150,0.75,2,1,42,2.5
100,3150,0.75,2,1,67,1.5
100,3150,0.75,2,1,77,2.5
100,3150,0.75,2,1,69,1.5
100,3150,0.75,2,1,13,2.5
100,3150,0.75,2,1,28430,2.5
100,3150,0.75,2,1,44015,1.5
100,3150,0.75,2,1,42699,1.5
100,3150,0.75,2,1,57975,2.5
100,3150,0.75,2,1,32146,2.5
100,3150,1.0,2,1,42,1.5
100,3150,1.0,2,1,67,1.5
100,3150,1.0,2,1,77,1.5
100,3150,1.0,2,1,69,1.5
100,3150,1.0,2,1,13,3.5
100,3150,1.0,2,1,28430,1.5
100,3150,1.0,2,1,44015,1.5
100,3150,1.0,2,1,42699,1.5
100,3150,1.0,2,1,57975,2.5
100,3150,1.0,2,1,32146,2.5
100,3200,0.0,2,1,42,3.0
100,3200,0.0,2,1,67,2.0
100,3200,0.0,2,1,77,4.0
100,3200,0.0,2,1,69,3.0
100,3200,0.0,2,1,13,3.0
100,3200,0.0,2,1,28430,4.0
100,3200,0.0,2,1,44015,3.0
100,3200,0.0,2,1,42699,4.0
100,3200,0.0,2,1,57975,3.0
100,3200,0.0,2,1,32146,3.0
100,3200,0.25,2,1,42,2.0
100,3200,0.25,2,1,67,2.0
100,3200,0.25,2,1,77,2.0
100,3200,0.25,2,1,69,2.0
100,3200,0.25,2,1,13,3.0
100,3200,0.25,2,1,28430,2.0
100,3200,0.25,2,1,44015,3.0
100,3200,0.25,2,1,42699,2.0
100,3200,0.25,2,1,57975,3.0
100,3200,0.25,2,1,32146,2.0
100,3200,0.5,2,1,42,3.0
100,3200,0.5,2,1,67,2.0
100,3200,0.5,2,1,77,2.0
100,3200,0.5,2,1,69,3.0
100,3200,0.5,2,1,13,2.0
100,3200,0.5,2,1,28430,2.0
100,3200,0.5,2,1,44015,2.0
100,3200,0.5,2,1,42699,2.0
100,3200,0.5,2,1,57975,2.0
100,3200,0.5,2,1,32146,2.0
100,3200,0.75,2,1,42,2.0
100,3200,0.75,2,1,67,2.0
100,3200,0.75,2,1,77,2.0
100,3200,0.75,2,1,69,2.0
100,3200,0.75,2,1,13,2.0
100,3200,0.75,2,1,28430,2.0
100,3200,0.75,2,1,44015,2.0
100,3200,0.75,2,1,42699,2.0
100,3200,0.75,2,1,57975,2.0
100,3200,0.75,2,1,32146,2.0
100,3200,1.0,2,1,42,2.0
100,3200,1.0,2,1,67,1.0
100,3200,1.0,2,1,77,2.0
100,3200,1.0,2,1,69,2.0
100,3200,1.0,2,1,13,3.0
100,3200,1.0,2,1,28430,2.0
100,3200,1.0,2,1,44015,2.0
100,3200,1.0,2,1,42699,2.0
100,3200,1.0,2,1,57975,2.0
100,3200,1.0,2,1,32146,2.0
100,3250,0.0,2,1,42,2.5
100,3250,0.0,2,1,67,2.5
100,3250,0.0,2,1,77,3.5
100,3250,0.0,2,1,69,2.5
100,3250,0.0,2,1,13,2.5
100,3250,0.0,2,1,28430,3.5
100,3250,0.0,2,1,44015,2.5
100,3250,0.0,2,1,42699,3.5
100,3250,0.0,2,1,57975,3.5
100,3250,0.0,2,1,32146,3.5
100,3250,0.25,2,1,42,2.5
100,3250,0.25,2,1,67,2.5
100,3250,0.25,2,1,77,2.5
100,3250,0.25,2,1,69,2.5
100,3250,0.25,2,1,13,2.5
100,3250,0.25,2,1,28430,1.5
100,3250,0.25,2,1,44015,2.5
100,3250,0.25,2,1,42699,2.5
100,3250,0.25,2,1,57975,2.5
100,3250,0.25,2,1,32146,2.5
100,3250,0.5,2,1,42,2.5
100,3250,0.5,2,1,67,1.5
100,3250,0.5,2,1,77,2.5
100,3250,0.5,2,1,69,2.5
100,3250,0.5,2,1,13,2.5
100,3250,0.5,2,1,28430,2.5
100,3250,0.5,2,1,44015,2.5
100,3250,0.5,2,1,42699,3.5
100,3250,0.5,2,1,57975,2.5
100,3250,0.5,2,1,32146,2.5
100,3250,0.75,2,1,42,1.5
100,3250,0.75,2,1,67,1.5
100,3250,0.75,2,1,77,2.5
100,3250,0.75,2,1,69,1.5
100,3250,0.75,2,1,13,1.5
100,3250,0.75,2,1,28430,2.5
100,3250,0.75,2,1,44015,1.5
100,3250,0.75,2,1,42699,2.5
100,3250,0.75,2,1,57975,1.5
100,3250,0.75,2,1,32146,2.5
100,3250,1.0,2,1,42,1.5
100,3250,1.0,2,1,67,2.5
100,3250,1.0,2,1,77,1.5
100,3250,1.0,2,1,69,2.5
100,3250,1.0,2,1,13,2.5
100,3250,1.0,2,1,28430,1.5
100,3250,1.0,2,1,44015,1.5
100,3250,1.0,2,1,42699,1.5
100,3250,1.0,2,1,57975,2.5
100,3250,1.0,2,1,32146,1.5
100,3300,0.0,2,1,42,2.0
100,3300,0.0,2,1,67,2.0
100,3300,0.0,2,1,77,3.0
100,3300,0.0,2,1,69,2.0
100,3300,0.0,2,1,13,3.0
100,3300,0.0,2,1,28430,3.0
100,3300,0.0,2,1,44015,3.0
100,3300,0.0,2,1,42699,4.0
100,3300,0.0,2,1,57975,3.0
100,3300,0.0,2,1,32146,4.0
100,3300,0.25,2,1,42,2.0
100,3300,0.25,2,1,67,2.0
100,3300,0.25,2,1,77,2.0
100,3300,0.25,2,1,69,2.0
100,3300,0.25,2,1,13,3.0
100,3300,0.25,2,1,28430,2.0
100,3300,0.25,2,1,44015,3.0
100,3300,0.25,2,1,42699,3.0
100,3300,0.25,2,1,57975,3.0
100,3300,0.25,2,1,32146,2.0
100,3300,0.5,2,1,42,3.0
100,3300,0.5,2,1,67,2.0
100,3300,0.5,2,1,77,2.0
100,3300,0.5,2,1,69,2.0
100,3300,0.5,2,1,13,2.0
100,3300,0.5,2,1,28430,2.0
100,3300,0.5,2,1,44015,3.0
100,3300,0.5,2,1,42699,3.0
100,3300,0.5,2,1,57975,3.0
100,3300,0.5,2,1,32146,2.0
100,3300,0.75,2,1,42,2.0
100,3300,0.75,2,1,67,2.0
100,3300,0.75,2,1,77,2.0
100,3300,0.75,2,1,69,1.0
100,3300,0.75,2,1,13,2.0
100,3300,0.75,2,1,28430,3.0
100,3300,0.75,2,1,44015,2.0
100,3300,0.75,2,1,42699,3.0
100,3300,0.75,2,1,57975,2.0
100,3300,0.75,2,1,32146,2.0
100,3300,1.0,2,1,42,2.0
100,3300,1.0,2,1,67,2.0
100,3300,1.0,2,1,77,3.0
100,3300,1.0,2,1,69,2.0
100,3300,1.0,2,1,13,3.0
100,3300,1.0,2,1,28430,1.0
100,3300,1.0,2,1,44015,2.0
100,3300,1.0,2,1,42699,2.0
100,3300,1.0,2,1,57975,2.0
100,3300,1.0,2,1,32146,2.0
100,3350,0.0,2,1,42,2.5
100,3350,0.0,2,1,67,2.5
100,3350,0.0,2,1,77,2.5
100,3350,0.0,2,1,69,2.5
100,3350,0.0,2,1,13,2.5
100,3350,0.0,2,1,28430,3.5
100,3350,0.0,2,1,44015,3.5
100,3350,0.0,2,1,42699,4.5
100,3350,0.0,2,1,57975,2.5
100,3350,0.0,2,1,32146,3.5
100,3350,0.25,2,1,42,3.5
100,3350,0.25,2,1,67,2.5
100,3350,0.25,2,1,77,2.5
100,3350,0.25,2,1,69,1.5
100,3350,0.25,2,1,13,2.5
100,3350,0.25,2,1,28430,2.5
100,3350,0.25,2,1,44015,2.5
100,3350,0.25,2,1,42699,3.5
100,3350,0.25,2,1,57975,2.5
100,3350,0.25,2,1,32146,2.5
100,3350,0.5,2,1,42,2.5
100,3350,0.5,2,1,67,1.5
100,3350,0.5,2,1,77,2.5
100,3350,0.5,2,1,69,2.5
100,3350,0.5,2,1,13,1.5
100,3350,0.5,2,1,28430,2.5
100,3350,0.5,2,1,44015,3.5
100,3350,0.5,2,1,42699,2.5
100,3350,0.5,2,1,57975,2.5
100,3350,0.5,2,1,32146,1.5
100,3350,0.75,2,1,42,2.5
100,3350,0.75,2,1,67,1.5
100,3350,0.75,2,1,77,1.5
100,3350,0.75,2,1,69,1.5
100,3350,0.75,2,1,13,1.5
100,3350,0.75,2,1,28430,2.5
100,3350,0.75,2,1,44015,1.5
100,3350,0.75,2,1,42699,2.5
100,3350,0.75,2,1,57975,1.5
100,3350,0.75,2,1,32146,3.5
100,3350,1.0,2,1,42,1.5
100,3350,1.0,2,1,67,3.5
100,3350,1.0,2,1,77,2.5
100,3350,1.0,2,1,69,1.5
100,3350,1.0,2,1,13,2.5
100,3350,1.0,2,1,28430,1.5
100,3350,1.0,2,1,44015,1.5
100,3350,1.0,2,1,42699,1.5
100,3350,1.0,2,1,57975,1.5
100,3350,1.0,2,1,32146,1.5
100,3400,0.0,2,1,42,2.0
100,3400,0.0,2,1,67,3.0
100,3400,0.0,2,1,77,3.0
100,3400,0.0,2,1,69,3.0
100,3400,0.0,2,1,13,3.0
100,3400,0.0,2,1,28430,3.0
100,3400,0.0,2,1,44015,3.0
100,3400,0.0,2,1,42699,4.0
100,3400,0.0,2,1,57975,3.0
100,3400,0.0,2,1,32146,3.0
100,3400,0.25,2,1,42,3.0
100,3400,0.25,2,1,67,3.0
100,3400,0.25,2,1,77,2.0
100,3400,0.25,2,1,69,2.0
100,3400,0.25,2,1,13,4.0
100,3400,0.25,2,1,28430,2.0
100,3400,0.25,2,1,44015,2.0
100,3400,0.25,2,1,42699,4.0
100,3400,0.25,2,1,57975,2.0
100,3400,0.25,2,1,32146,3.0
100,3400,0.5,2,1,42,3.0
100,3400,0.5,2,1,67,2.0
100,3400,0.5,2,1,77,2.0
100,3400,0.5,2,1,69,3.0
100,3400,0.5,2,1,13,2.0
100,3400,0.5,2,1,28430,2.0
100,3400,0.5,2,1,44015,3.0
100,3400,0.5,2,1,42699,2.0
100,3400,0.5,2,1,57975,2.0
100,3400,0.5,2,1,32146,2.0
100,3400,0.75,2,1,42,2.0
100,3400,0.75,2,1,67,2.0
100,3400,0.75,2,1,77,2.0
100,3400,0.75,2,1,69,2.0
100,3400,0.75,2,1,13,2.0
100,3400,0.75,2,1,28430,2.0
100,3400,0.75,2,1,44015,2.0
100,3400,0.75,2,1,42699,3.0
100,3400,0.75,2,1,57975,2.0
100,3400,0.75,2,1,32146,3.0
100,3400,1.0,2,1,42,2.0
100,3400,1.0,2,1,67,3.0
100,3400,1.0,2,1,77,2.0
100,3400,1.0,2,1,69,2.0
100,3400,1.0,2,1,13,2.0
100,3400,1.0,2,1,28430,3.0
100,3400,1.0,2,1,44015,2.0
100,3400,1.0,2,1,42699,2.0
100,3400,1.0,2,1,57975,2.0
100,3400,1.0,2,1,32146,2.0
100,3450,0.0,2,1,42,1.5
100,3450,0.0,2,1,67,2.5
100,3450,0.0,2,1,77,2.5
100,3450,0.0,2,1,69,2.5
100,3450,0.0,2,1,13,2.5
100,3450,0.0,2,1,28430,3.5
100,3450,0.0,2,1,44015,2.5
100,3450,0.0,2,1,42699,3.5
100,3450,0.0,2,1,57975,2.5
100,3450,0.0,2,1,32146,2.5
100,3450,0.25,2,1,42,2.5
100,3450,0.25,2,1,67,2.5
100,3450,0.25,2,1,77,2.5
100,3450,0.25,2,1,69,2.5
100,3450,0.25,2,1,13,3.5
100,3450,0.25,2,1,28430,1.5
100,3450,0.25,2,1,44015,2.5
100,3450,0.25,2,1,42699,3.5
100,3450,0.25,2,1,57975,2.5
100,3450,0.25,2,1,32146,3.5
100,3450,0.5,2,1,42,2.5
100,3450,0.5,2,1,67,2.5
100,3450,0.5,2,1,77,2.5
100,3450,0.5,2,1,69,2.5
100,3450,0.5,2,1,13,2.5
100,3450,0.5,2,1,28430,1.5
100,3450,0.5,2,1,44015,2.5
100,3450,0.5,2,1,42699,1.5
100,3450,0.5,2,1,57975,2.5
100,3450,0.5,2,1,32146,2.5
100,3450,0.75,2,1,42,2.5
100,3450,0.75,2,1,67,2.5
100,3450,0.75,2,1,77,2.5
100,3450,0.75,2,1,69,2.5
100,3450,0.75,2,1,13,1.5
100,3450,0.75,2,1,28430,1.5
100,3450,0.75,2,1,44015,1.5
100,3450,0.75,2,1,42699,2.5
100,3450,0.75,2,1,57975,1.5
100,3450,0.75,2,1,32146,2.5
100,3450,1.0,2,1,42,2.5
100,3450,1.0,2,1,67,2.5
100,3450,1.0,2,1,77,1.5
100,3450,1.0,2,1,69,2.5
100,3450,1.0,2,1,13,1.5
100,3450,1.0,2,1,28430,2.5
100,3450,1.0,2,1,44015,2.5
100,3450,1.0,2,1,42699,2.5
100,3450,1.0,2,1,57975,1.5
100,3450,1.0,2,1,32146,1.5
100,3500,0.0,2,1,42,3.0
100,3500,0.0,2,1,67,3.0
100,3500,0.0,2,1,77,3.0
100,3500,0.0,2,1,69,2.0
100,3500,0.0,2,1,13,3.0
100,3500,0.0,2,1,28430,4.0
100,3500,0.0,2,1,44015,3.0
100,3500,0.0,2,1,42699,4.0
100,3500,0.0,2,1,57975,3.0
100,3500,0.0,2,1,32146,3.0
100,3500,0.25,2,1,42,3.0
100,3500,0.25,2,1,67,3.0
100,3500,0.25,2,1,77,3.0
100,3500,0.25,2,1,69,3.0
100,3500,0.25,2,1,13,3.0
100,3500,0.25,2,1,28430,4.0
100,3500,0.25,2,1,44015,2.0
100,3500,0.25,2,1,42699,3.0
100,3500,0.25,2,1,57975,2.0
100,3500,0.25,2,1,32146,3.0
100,3500,0.5,2,1,42,2.0
100,3500,0.5,2,1,67,2.0
100,3500,0.5,2,1,77,2.0
100,3500,0.5,2,1,69,2.0
100,3500,0.5,2,1,13,2.0
100,3500,0.5,2,1,28430,2.0
100,3500,0.5,2,1,44015,2.0
100,3500,0.5,2,1,42699,2.0
100,3500,0.5,2,1,57975,2.0
100,3500,0.5,2,1,32146,3.0
100,3500,0.75,2,1,42,2.0
100,3500,0.75,2,1,67,3.0
100,3500,0.75,2,1,77,2.0
100,3500,0.75,2,1,69,2.0
100,3500,0.75,2,1,13,2.0
100,3500,0.75,2,1,28430,2.0
100,3500,0.75,2,1,44015,2.0
100,3500,0.75,2,1,42699,2.0
100,3500,0.75,2,1,57975,2.0
100,3500,0.75,2,1,32146,2.0
100,3500,1.0,2,1,42,2.0
100,3500,1.0,2,1,67,2.0
100,3500,1.0,2,1,77,2.0
100,3500,1.0,2,1,69,2.0
100,3500,1.0,2,1,13,2.0
100,3500,1.0,2,1,28430,2.0
100,3500,1.0,2,1,44015,2.0
100,3500,1.0,2,1,42699,2.0
100,3500,1.0,2,1,57975,2.0
100,3500,1.0,2,1,32146,3.0
100,3550,0.0,2,1,42,2.5
100,3550,0.0,2,1,67,2.5
100,3550,0.0,2,1,77,2.5
100,3550,0.0,2,1,69,1.5
100,3550,0.0,2,1,13,2.5
100,3550,0.0,2,1,28430,3.5
100,3550,0.0,2,1,44015,2.5
100,3550,0.0,2,1,42699,3.5
100,3550,0.0,2,1,57975,2.5
100,3550,0.0,2,1,32146,2.5
100,3550,0.25,2,1,42,2.5
100,3550,0.25,2,1,67,2.5
100,3550,0.25,2,1,77,2.5
100,3550,0.25,2,1,69,2.5
100,3550,0.25,2,1,13,3.5
100,3550,0.25,2,1,28430,3.5
100,3550,0.25,2,1,44015,1.5
100,3550,0.25,2,1,42699,2.5
100,3550,0.25,2,1,57975,2.5
100,3550,0.25,2,1,32146,2.5
100,3550,0.5,2,1,42,2.5
100,3550,0.5,2,1,67,1.5
100,3550,0.5,2,1,77,2.5
100,3550,0.5,2,1,69,1.5
100,3550,0.5,2,1,13,2.5
100,3550,0.5,2,1,28430,1.5
100,3550,0.5,2,1,44015,2.5
100,3550,0.5,2,1,42699,1.5
100,3550,0.5,2,1,57975,2.5
100,3550,0.5,2,1,32146,2.5
100,3550,0.75,2,1,42,2.5
100,3550,0.75,2,1,67,2.5
100,3550,0.75,2,1,77,1.5
100,3550,0.75,2,1,69,1.5
100,3550,0.75,2,1,13,1.5
100,3550,0.75,2,1,28430,1.5
100,3550,0.75,2,1,44015,1.5
100,3550,0.75,2,1,42699,2.5
100,3550,0.75,2,1,57975,2.5
100,3550,0.75,2,1,32146,1.5
100,3550,1.0,2,1,42,1.5
100,3550,1.0,2,1,67,2.5
100,3550,1.0,2,1,77,1.5
100,3550,1.0,2,1,69,1.5
100,3550,1.0,2,1,13,2.5
100,3550,1.0,2,1,28430,1.5
100,3550,1.0,2,1,44015,2.5
100,3550,1.0,2,1,42699,1.5
100,3550,1.0,2,1,57975,1.5
100,3550,1.0,2,1,32146,2.5
100,3600,0.0,2,1,42,2.0
100,3600,0.0,2,1,67,2.0
100,3600,0.0,2,1,77,2.0
100,3600,0.0,2,1,69,3.0
100,3600,0.0,2,1,13,3.0
100,3600,0.0,2,1,28430,3.0
100,3600,0.0,2,1,44015,2.0
100,3600,0.0,2,1,42699,3.0
100,3600,0.0,2,1,57975,3.0
100,3600,0.0,2,1,32146,4.0
100,3600,0.25,2,1,42,3.0
100,3600,0.25,2,1,67,3.0
100,3600,0.25,2,1,77,2.0
100,3600,0.25,2,1,69,2.0
100,3600,0.25,2,1,13,3.0
100,3600,0.25,2,1,28430,3.0
100,3600,0.25,2,1,44015,3.0
100,3600,0.25,2,1,42699,2.0
100,3600,0.25,2,1,57975,2.0
100,3600,0.25,2,1,32146,3.0
100,3600,0.5,2,1,42,2.0
100,3600,0.5,2,1,67,2.0
100,3600,0.5,2,1,77,2.0
100,3600,0.5,2,1,69,2.0
100,3600,0.5,2,1,13,2.0
100,3600,0.5,2,1,28430,2.0
100,3600,0.5,2,1,44015,2.0
100,3600,0.5,2,1,42699,3.0
100,3600,0.5,2,1,57975,2.0
100,3600,0.5,2,1,32146,2.0
100,3600,0.75,2,1,42,2.0
100,3600,0.75,2,1,67,2.0
100,3600,0.75,2,1,77,2.0
100,3600,0.75,2,1,69,2.0
100,3600,0.75,2,1,13,2.0
100,3600,0.75,2,1,28430,3.0
100,3600,0.75,2,1,44015,2.0
100,3600,0.75,2,1,42699,2.0
100,3600,0.75,2,1,57975,2.0
100,3600,0.75,2,1,32146,2.0
100,3600,1.0,2,1,42,2.0
100,3600,1.0,2,1,67,2.0
100,3600,1.0,2,1,77,2.0
100,3600,1.0,2,1,69,2.0
100,3600,1.0,2,1,13,2.0
100,3600,1.0,2,1,28430,2.0
100,3600,1.0,2,1,44015,2.0
100,3600,1.0,2,1,42699,2.0
100,3600,1.0,2,1,57975,2.0
100,3600,1.0,2,1,32146,2.0
100,3650,0.0,2,1,42,2.5
100,3650,0.0,2,1,67,3.5
100,3650,0.0,2,1,77,2.5
100,3650,0.0,2,1,69,2.5
100,3650,0.0,2,1,13,2.5
100,3650,0.0,2,1,28430,2.5
100,3650,0.0,2,1,44015,2.5
100,3650,0.0,2,1,42699,3.5
100,3650,0.0,2,1,57975,2.5
100,3650,0.0,2,1,32146,3.5
100,3650,0.25,2,1,42,2.5
100,3650,0.25,2,1,67,3.5
100,3650,0.25,2,1,77,2.5
100,3650,0.25,2,1,69,2.5
100,3650,0.25,2,1,13,2.5
100,3650,0.25,2,1,28430,2.5
100,3650,0.25,2,1,44015,2.5
100,3650,0.25,2,1,42699,2.5
100,3650,0.25,2,1,57975,1.5
100,3650,0.25,2,1,32146,2.5
100,3650,0.5,2,1,42,2.5
100,3650,0.5,2,1,67,2.5
100,3650,0.5,2,1,77,2.5
100,3650,0.5,2,1,69,2.5
100,3650,0.5,2,1,13,2.5
100,3650,0.5,2,1,28430,2.5
100,3650,0.5,2,1,44015,2.5
100,3650,0.5,2,1,42699,2.5
100,3650,0.5,2,1,57975,2.5
100,3650,0.5,2,1,32146,2.5
100,3650,0.75,2,1,42,1.5
100,3650,0.75,2,1,67,1.5
100,3650,0.75,2,1,77,1.5
